,EPS,Earnings_Yield,Effect_of_forex_changes_on_cash,Weighted_Average_Shs_Out,Gross_Profit_Growth,Net_cash_flow_/_Change_in_cash,Net_Income_per_Share,Book_Value_per_Share_Growth,Weighted_Average_Shares_Growth,Revenue_Growth,Financing_Cash_Flow,Operating_Cash_Flow_growth,Operating_Cash_Flow_per_Share,Asset_Growth,Operating_Income_Growth,Retained_earnings_(deficit),SG&A_Expenses_Growth,EPS_Growth,Receivables_growth,Issuance_(buybacks)_of_shares
7191,0.24,0.0637,0.0,6328538.0,0.0928,-7385922.0,0.2371,0.0567,-0.0098,0.0928,0.0,-1.6099,-1.1666,-0.0212,2.1234,18237820.0,-0.1919,-0.662,0.3036,0.0
1518,0.33,0.0295,0.0,186219440.0,1.0497,-3165000.0,0.3577,0.9762,1e-04,0.8047,-86696000.0,1.9748,0.4486,0.603,2.1234,0.0,0.4095,2.7971,0.0,0.0
10578,2.94,0.0339,6700000.0,520850200.0,-0.4176,-319396000.0,2.9477,-0.0035,-0.0273,-0.1503,-178000000.0,-0.4814,5.6167,0.0633,-0.6054,9313000000.0,-0.0192,-0.6221,0.2366,-570775000.0
15065,1.16,0.0859,0.0,110747976.0,0.0914,93255000.0,1.1633,-0.0376,0.321,0.0914,387905000.0,-0.9646,0.1463,0.0802,0.1129,-39112000.0,0.0833,0.0741,-0.453,-2588000.0
13368,-0.86,-0.0148,0.0,64632000.0,1.1081,419284000.0,-0.8618,0.9407,0.2078,0.8047,837972000.0,0.0562,-3.4117,1.0319,0.3565,-1005000000.0,0.4649,0.8434,1.1213,157286000.0
1557,1.18,0.0415,0.0,33948310.0,0.2749,2065000.0,1.1837,0.1066,0.023,0.1262,-11231000.0,0.6856,2.4927,0.1168,0.8838,341943000.0,0.1104,0.1028,0.172,-78224000.0
2829,0.42,0.0476,0.0,26421152.0,0.1197,9798000.0,0.5082,0.0602,0.0029,0.1197,65022000.0,0.1919,0.7337,0.0841,0.1814,33014000.0,0.0702,0.1667,0.0,262000.0
437,-4.91,-0.0681,-4037000.0,153713250.0,-0.0718,-120901000.0,-4.9104,1.048,0.2966,0.1205,302857000.0,0.1315,2.2994,0.647,-0.3708,-595085000.0,-0.011,0.1884,0.5413,-183000.0
15596,-0.9348,-0.1019,0.0,56420520.0,-0.0787,-7069913.5,-1.4855,0.0145,0.0591,-0.1848,-78554590.0,1.9633,2.2106,-0.0489,0.9091,-87195600.0,-0.1919,0.8709,-0.019,-3142183.8
4020,-1.11,-0.3854,0.0,3163042.0,0.8378,-2710000.0,-1.128,-0.6089,0.6672,0.25,-6435000.0,2.5403,1.2175,-0.0538,0.6394,-99297000.0,0.084,0.5578,1.1213,600000.0
288,1.54,0.0649,-24000000.0,318202660.0,0.204,57484000.0,1.5088,0.1064,0.0296,0.2198,837972000.0,0.3697,2.2336,0.2164,0.0441,3598876000.0,0.2347,-0.1047,0.1236,-54697000.0
2781,5.9,0.0877,0.0,20597890.0,0.0607,2200000.0,7.7254,0.0031,-0.0624,0.0607,400000.0,0.1213,14.3718,0.1447,0.0782,613400000.0,0.0967,0.1272,0.0,-343100000.0
3702,1.79,0.048,0.0,20720052.0,-0.0747,17886000.0,1.7922,0.0782,0.0018,0.0075,-1005000.0,0.3368,3.0473,0.0892,-0.2056,530456000.0,0.0686,-0.2115,-0.0409,529000.0
5687,2.52,0.0334,-3556000.0,23375016.0,0.0324,4248000.0,2.5244,0.0116,0.0087,0.063,-46077000.0,0.4964,3.1113,0.0178,0.0151,314176000.0,0.0547,-0.0418,0.0133,-2601000.0
4728,-5.23,-0.5957,-41000.0,178.0,-0.4304,-3043000.0,-5.5868,0.4637,0.6672,-0.1803,8617000.0,0.4011,-3.4117,-0.2409,0.3888,-122996000.0,-0.1919,0.6849,-0.4497,12432000.0
17626,-1.04,0.0,0.0,4000000.0,0.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-308000000.0,0.0,0.0,0.0,0.0
2952,-0.1,-0.0123,0.0,41600000.0,1.1081,-39209000.0,-0.102,0.7565,0.6362,0.8047,506831000.0,2.5403,1.41,0.1939,-0.2823,13379000.0,0.0,-1.099,0.0,-39000.0
2556,0.91,0.0793,0.0,28635526.0,0.5587,121081000.0,1.0548,0.0067,0.539,0.5587,837972000.0,-0.4409,-3.4117,0.6459,2.1234,29589000.0,0.4732,2.7971,0.0,157286000.0
10352,1.8,0.1022,0.0,27700154.0,1.1081,598000.0,2.2783,-0.0009,-0.0157,0.8047,-606089000.0,-0.3937,1.8882,-0.1692,2.1234,-81890936.0,-0.0163,2.7971,0.0945,-9929000.0
1264,0.42,0.0182,279000.0,44580010.0,-0.0179,-50671000.0,0.4161,0.0544,0.0128,0.0302,-8396000.0,-0.1137,1.164,0.0707,-0.2505,103390000.0,0.0419,-0.3731,0.3136,4570000.0
197,5.9,0.0382,-24000000.0,674684540.0,0.1284,419284000.0,6.4602,0.1428,0.0135,0.1331,-1363003000.0,0.2119,9.5897,0.0775,0.26,7952413000.0,0.1215,0.1619,0.0823,-570775000.0
12741,-0.37,-0.0324,6700000.0,245386060.0,-0.1916,-104530350.0,-4.056,-0.0717,-0.0146,-0.0014,635699200.0,-0.3594,11.6526,0.0357,-0.6741,30625188.0,-0.0746,-2.3448,0.2469,154001810.0
6466,1.0,0.0276,-24000000.0,688334400.0,0.1188,-319396000.0,1.0049,0.6626,0.0033,0.1524,837972000.0,0.1468,2.0835,0.3177,0.1522,668000000.0,0.0729,1.9412,0.0903,75000000.0
7356,0.57,0.043,-4367000.0,140561360.0,0.2483,-39874000.0,0.5721,0.0648,0.0075,0.1237,-92787000.0,-0.0435,0.8615,-0.0655,2.1234,-416000.0,-0.142,2.7971,-0.0815,4264000.0
15721,1.65,0.0336,0.0,528149250.0,0.1053,419284000.0,1.6484,0.4402,-0.0038,0.1049,465000000.0,-0.7291,0.7599,0.3404,0.1123,6011000000.0,0.1281,0.0377,0.403,157286000.0
7824,-0.62,-0.1699,-117000.0,5019715.0,-0.1344,-8000.0,-0.619,-0.3551,0.0056,-0.1614,0.0,0.3083,-0.356,-0.2409,1.1806,-18220000.0,-0.1919,0.6821,0.2088,0.0
12451,-2.22,-0.3374,0.0,12024564.0,0.0,23521000.0,-2.2193,1.048,0.6672,0.0,30333000.0,-0.5498,-1.1966,1.0319,-0.8183,-95997000.0,0.7181,0.706,0.0,27604000.0
2791,1.6932,0.1254,-2736758.2,47426650.0,1.1081,110252970.0,7.7254,-0.2229,0.6672,0.303,-813016060.0,0.6097,14.3718,-0.1894,2.1234,230375680.0,0.3672,2.7971,-0.3284,8211288.0
15275,-0.61,-0.051,0.0,15514360.0,0.0955,32617000.0,-0.5434,-0.0804,0.0,0.0548,152771000.0,-1.6099,-1.9418,0.1037,0.1872,5967000.0,0.0803,-1.44,0.5528,0.0
5186,0.37,0.0165,0.0,28581182.0,0.1868,967000.0,0.3675,-0.0115,0.0639,0.156,-10978000.0,-0.0355,0.5041,0.0153,0.0914,-46829000.0,0.2824,0.0571,0.4303,35466000.0
8551,2.47,0.021,-54000.0,89658210.0,0.0957,25907000.0,2.4745,-0.3304,-0.031,0.1083,-222196000.0,0.5281,3.7773,0.0378,0.1678,540401000.0,0.0862,0.1932,0.0859,-265742000.0
5243,4.16,0.0581,2798000.0,24078058.0,0.078,53420000.0,4.0587,0.0769,0.0103,0.0895,-1449000.0,0.3555,7.8812,0.0999,0.0234,820563000.0,0.0852,0.0452,0.0497,-2626000.0
830,1.8,0.0314,-135000.0,232278140.0,0.2062,64420000.0,1.8028,0.4204,0.0136,0.247,-182038000.0,0.0874,2.3084,0.164,0.2667,1162146000.0,0.1686,0.0465,0.1275,50312000.0
2093,2.01,0.0466,0.0,34844550.0,0.1332,18459000.0,2.1203,-0.0017,0.0455,0.1332,-48269000.0,0.0991,2.7663,0.0358,0.2216,-96212000.0,0.0084,0.2256,0.0971,24644000.0
10209,1.79,0.0964,0.0,331046080.0,1.0565,-319396000.0,1.9614,-0.0307,-0.0479,0.8047,-1363003000.0,-0.0532,4.0735,-0.0025,1.8977,-1005000000.0,-0.1919,2.3148,1.1213,-116000000.0
11950,1.16,0.1254,0.0,12104379.0,0.0076,23423000.0,1.2838,-0.1523,0.1998,0.0076,12526000.0,2.5403,0.6296,0.0333,0.1419,23334000.0,-0.0149,2.7971,0.0,10584000.0
188,0.5422,0.0398,6700000.0,495919400.0,-0.4206,-319396000.0,0.73,-0.0805,-0.0624,-0.1608,-847676400.0,-0.2752,4.5939,-0.0677,-0.5146,0.0,-0.1553,-0.6525,-0.23,-4302926.0
1469,-0.2,-0.0115,0.0,43347348.0,0.7485,-8576000.0,-0.2022,1.048,0.2065,0.4213,58863000.0,0.9687,-0.0102,1.0319,0.7391,-369014000.0,0.3762,0.6154,0.2837,77105000.0
1702,-1.3,-0.0303,1418000.0,117981590.0,0.0666,-215259000.0,-1.3045,-0.0422,-0.0561,0.0916,-541893000.0,1.6875,2.114,-0.0106,-0.5285,3235894000.0,0.1136,-1.3148,0.0909,-323516000.0
1382,5.9,0.0483,-16000.0,1721150.0,-0.0299,29664000.0,7.7254,0.0213,0.1077,0.0503,172865000.0,-0.2892,14.3718,0.1883,-0.3116,340775000.0,0.0129,-0.8146,1.1213,85897000.0
1881,-0.43,-0.0229,229000.0,26822772.0,0.135,20252000.0,-0.4289,-0.018,0.0089,-0.0885,-45312000.0,2.5403,2.7895,-0.0478,-2.0454,211494000.0,0.1086,-2.3448,-0.0732,-17000.0
8607,-4.2,-0.5957,0.0,19924004.0,0.0,-27110000.0,-4.2006,-0.6089,0.1707,0.0,2652000.0,-0.3412,-3.4117,-0.2409,-0.2946,-389751000.0,-0.0294,-0.0995,0.0,2652000.0
15747,-5.23,-0.1558,6700000.0,356718700.0,0.1039,-148000000.0,-5.5868,-0.1546,-0.0556,0.0535,-979000000.0,0.0581,6.1281,0.003,0.3424,9313000000.0,0.2945,-2.3448,0.0788,-570775000.0
11530,0.98,0.0472,0.0,11186433.0,0.1122,-20074000.0,0.9752,0.1735,0.0924,0.1122,116472000.0,1.6741,0.6755,0.1051,0.2322,17132000.0,0.0607,0.1011,0.0,21563000.0
15042,-0.09,-0.0474,0.0,89338550.0,0.0,221467.0,-0.0923,0.0417,0.0903,0.0,7486220.0,-0.5547,-0.0812,0.1399,-0.4118,-15626100.0,0.353,-0.2857,0.4942,922946.0
2729,-0.84,-0.5833,0.0,12435379.0,0.6286,-6395579.0,-0.8393,-0.6089,0.6672,0.5679,3337598.0,-0.5611,-0.7815,-0.2409,-0.6079,-45289530.0,0.7181,0.7133,0.2869,3556393.0
8450,5.9,0.1254,-8500000.0,375080160.0,0.2791,419284000.0,7.7254,-0.0494,0.0465,0.1484,-1363003000.0,-0.6861,3.756,-0.0487,0.417,9313000000.0,0.0577,2.7971,0.1908,-570775000.0
11392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,2.3,0.0692,0.0,5910213.0,0.0234,-8301000.0,2.3486,0.0263,0.0045,0.0565,-18984000.0,2.5403,4.3848,-0.0012,0.1424,156689000.0,-0.0256,-0.7519,0.0351,-2000000.0
7296,2.92,0.0574,0.0,48965560.0,0.2851,-48800000.0,2.9213,0.0045,0.1259,0.3075,229900000.0,0.2606,7.0414,0.1224,0.116,573300000.0,0.0,0.0034,0.1767,157286000.0
935,1.65,0.0479,313000.0,70639350.0,0.2373,96086000.0,1.6538,0.166,0.0131,0.1973,170277000.0,-0.2313,1.0493,0.4287,1.1935,-994074000.0,0.18,0.8333,0.3395,2826000.0
8070,4.35,0.1254,0.0,16769029.0,-0.1313,5935000.0,4.3503,0.9826,0.0232,-0.0027,17837000.0,0.0259,1.6742,0.5314,-1.6669,196782000.0,-0.0967,2.7971,0.1047,1694000.0
12939,0.06,0.0,1399000.0,440000000.0,0.0,-736000.0,0.0,0.0,0.0,0.1209,-33129000.0,0.0,0.0,0.0,0.0,-217000000.0,0.0,0.0,0.0,0.0
9961,-5.23,0.0,-3000000.0,52000000.0,0.0,-19000000.0,0.0,0.0,0.0,0.0,-99000000.0,0.0,0.0,0.0,0.0,-374000000.0,0.0,0.0,0.0,-10000000.0
9766,0.55,0.0406,900000.0,37132020.0,0.0051,16400000.0,0.5036,0.6899,0.1568,-0.0971,11400000.0,-0.9042,0.6679,0.0087,0.1243,-112200000.0,-0.0073,2.7971,0.0664,71500000.0
25,5.42,0.0561,-13100000.0,103688936.0,0.0017,-102900000.0,5.4509,0.0105,-0.0333,-0.0487,-575500000.0,0.0002,8.2555,0.0031,0.0094,1091000000.0,0.0153,0.084,-0.0137,-508500000.0
3364,-4.96,-0.0219,-11959000.0,53322300.0,0.1447,349023000.0,-4.9571,-0.1283,0.0591,0.1352,107401000.0,0.1403,13.1672,0.0387,0.1049,-720377000.0,0.1814,-2.3448,0.4205,-268638000.0
1089,2.69,0.1002,-2300000.0,134604130.0,0.0333,-1300000.0,2.685,-0.4752,0.0,0.0462,536600000.0,-0.0651,2.2992,0.1991,-0.2332,-377000000.0,0.1226,1.1349,0.2164,157286000.0
12870,-0.52,-0.0277,-348000.0,13859482.0,-0.0924,-1532000.0,-0.519,-0.0183,-0.0624,-0.074,3134000.0,-0.4686,1.256,0.104,-1.6412,69456000.0,0.0665,-2.1064,-0.0403,-4749000.0
10888,0.35,0.0086,0.0,688334400.0,0.0725,419284000.0,0.6297,-0.0915,0.0243,-0.1583,-1363003000.0,-1.1519,14.3718,0.0604,2.1089,9313000000.0,-0.0799,-0.8923,0.0,157286000.0
11592,0.24,0.0361,0.0,4650558.0,0.0453,21336000.0,0.2407,0.0403,0.0009,0.0453,39351000.0,0.5247,0.7031,0.1223,-0.0018,4241000.0,0.0371,0.3333,0.0,3000.0
3685,-4.06,-0.5957,0.0,13483976.0,0.0,11802000.0,-2.1447,1.048,0.6672,0.0,29088000.0,0.1448,-2.7724,0.6,0.3307,-219461000.0,-0.1919,0.3483,0.0,29088000.0
10505,-1.85,-0.5957,0.0,2681124.0,-0.231,-569000.0,-1.8531,-0.6089,0.178,-0.2962,700000.0,-0.2164,0.2275,-0.2409,0.8123,-24704000.0,-0.1919,0.0657,0.231,700000.0
12308,-0.54,-0.0198,0.0,26676720.0,0.3033,-905000.0,-0.5375,-0.0555,0.0479,0.3039,4072000.0,2.5403,0.2782,0.1011,0.3711,-106144000.0,0.2243,0.3571,0.1354,4072000.0
17083,5.9,0.017,6700000.0,688334400.0,0.1839,-319396000.0,7.7254,0.0881,0.0081,0.228,-1363003000.0,0.0293,14.3718,0.1779,0.1025,9313000000.0,0.1314,-0.3549,0.297,-570775000.0
15910,2.16,0.0,0.0,68000000.0,-0.4304,0.0,0.0,0.0,0.0,-0.2962,0.0,0.0,0.0,0.0,1.8239,9313000000.0,0.0,1.6341,-0.3333,0.0
11946,0.743,0.1241,0.0,17203094.0,0.0873,-1065812.0,0.7085,0.1131,0.0118,0.0855,18990088.0,2.264,2.0656,0.1332,-0.0258,67409200.0,0.1186,-0.1091,0.1042,116106.0
6338,4.1,0.1116,0.0,109979220.0,0.3569,1433000.0,4.1021,0.4433,0.1437,-0.2962,837972000.0,-0.0052,2.8109,0.7005,0.1834,0.0,0.2822,2.4746,-0.1915,157286000.0
17615,-1.65,-0.1854,70.0,8414153.0,-0.1858,-6529.0,-1.6524,-0.2316,-0.0494,-0.1405,-7515.0,-1.0012,-0.0011,-0.2298,-2.0454,9160000.0,0.0461,-2.3448,0.0446,-5276.0
699,-2.16,-0.1049,-151000.0,65162824.0,-0.2483,-35428000.0,-2.1621,-0.1935,0.0665,-0.1837,-4451000.0,-0.4055,0.5606,-0.0945,-2.0454,-407976000.0,-0.1395,0.2258,-0.2845,129000.0
277,5.09,0.0833,-4511000.0,133082630.0,0.196,419284000.0,5.0974,0.2049,-0.0008,0.1745,164640000.0,0.3715,7.7557,0.2839,0.1788,2555528000.0,0.2417,0.1138,0.3086,157286000.0
12415,0.73,0.0459,1405000.0,162983760.0,-0.0346,-17843000.0,0.7307,0.0039,-0.0015,0.0066,-143753000.0,0.0367,1.1341,-0.0719,-0.163,963576000.0,-0.0619,2.7971,-0.146,-50591000.0
3907,-0.38,-0.1083,0.0,24138076.0,-0.0565,-9547000.0,-0.3751,-0.1395,-0.0101,-0.0415,-15111000.0,-0.6954,0.3379,-0.0478,-2.0454,32638000.0,-0.04,-2.3448,0.8492,-6619000.0
5846,0.79,0.0698,-329000.0,4287055.0,-0.0351,1814000.0,0.792,-0.0211,0.0009,-0.0116,-3842000.0,-0.1919,1.5271,-0.0449,2.1234,23246000.0,-0.1366,2.7971,-0.0352,0.0
4067,1.01,0.1254,0.0,10289426.0,0.2576,0.0,1.0177,0.7509,0.0046,0.2122,2185000.0,-1.1154,-0.0198,0.7246,1.5651,-20463000.0,0.1217,2.7971,0.4071,56000.0
1138,0.88,0.0385,-4041000.0,43176784.0,0.026,14323000.0,0.8818,0.114,0.0066,0.0143,-105812000.0,-0.4744,2.4094,-0.0209,0.3241,328191000.0,0.0203,0.375,0.16,804000.0
424,3.37,0.1254,0.0,467673900.0,-0.0771,-319396000.0,3.3703,0.2355,0.0029,-0.0535,-1134545000.0,-0.0941,5.3875,0.0273,0.3699,5212790000.0,-0.1919,-0.2511,-0.0216,19981000.0
13328,-0.99,-0.0191,143000.0,119730400.0,1.1081,28570000.0,-0.9889,0.3733,0.1304,0.8047,260956000.0,0.4486,-0.62,0.5875,0.3,-860614000.0,0.386,0.3926,1.1213,157286000.0
2491,0.34,0.024,-24000000.0,688334400.0,0.2262,419284000.0,0.344,0.1162,0.0,0.193,837972000.0,0.1139,1.8227,0.1439,0.1622,0.0,0.4431,-0.5641,0.1797,0.0
16169,5.9,0.0853,0.0,10618044.0,0.0863,36793000.0,7.7254,0.0866,0.0128,0.0863,837972000.0,-0.1772,14.3718,0.1401,0.0949,322704000.0,0.0582,0.0997,0.2074,238000.0
7743,-0.31,-0.0405,-98000.0,6730711.0,-0.1437,-897000.0,-0.3115,-0.0555,0.0198,-0.1152,636000.0,-1.6099,-0.3562,-0.036,-0.4645,6475000.0,-0.0857,-0.3478,0.0258,636000.0
14486,-5.23,-0.5957,0.0,2.0,0.6228,25019000.0,-5.5868,-0.1489,0.6672,0.3844,83391000.0,-0.8963,14.3718,0.5382,-0.6667,-296645000.0,0.7181,0.9992,1.1213,11293000.0
13131,-0.26,-0.5957,0.0,45297116.0,-0.4304,1882359.0,-0.2572,-0.2941,0.1643,-0.2962,7437407.0,-1.5152,-0.1589,-0.0851,0.1307,-222604420.0,-0.1919,0.2973,0.0,7267788.0
3936,-0.08,-0.0412,0.0,38666452.0,0.2575,9779248.0,-0.0648,1.048,0.6269,0.1785,10544815.0,0.7413,-0.0228,1.0319,-0.1945,-49920564.0,0.244,0.2,-0.1857,11388084.0
15076,0.14,0.007,0.0,83594060.0,0.01,3264000.0,0.1421,-0.0492,0.0018,0.0133,-149325000.0,-0.0048,1.8499,-0.0393,-0.0104,-509833000.0,0.0556,2.7971,0.0987,-807000.0
2385,5.9,0.0858,6700000.0,688334400.0,-0.0221,419284000.0,7.7254,0.0166,-0.0207,-0.0099,-1363003000.0,0.21,14.3718,0.0058,-0.1183,9313000000.0,-0.0902,-0.1862,-0.1877,0.0
8018,5.9,0.1254,0.0,48536480.0,0.6377,20379000.0,6.5575,0.2993,0.0012,0.211,-148910000.0,0.9886,8.0597,0.1972,1.01,890440000.0,0.1083,0.9582,-0.2226,-1760000.0
7085,0.0,0.0,6700000.0,688334400.0,0.0,-319396000.0,0.0,0.0,0.0,0.0,-1363003000.0,0.0,0.0,0.0,0.0,9313000000.0,0.0,0.0,0.0,0.0
16503,0.89,0.0538,0.0,12688224.0,-0.0273,-44118000.0,0.8876,0.0593,0.0018,-0.0273,8663000.0,0.0262,1.5385,0.2013,0.1296,99662000.0,-0.0924,0.1711,0.0,0.0
1864,0.395,0.0744,0.0,8613596.0,0.0333,2144000.0,0.3962,0.32,0.0303,0.0619,-376000.0,0.0131,0.3765,0.1755,0.0449,4024000.0,0.0291,-0.1319,0.0143,-771000.0
15692,-0.5568,-0.0505,0.0,688334400.0,0.0752,419284000.0,-0.3386,0.0782,0.0946,0.0752,837972000.0,2.5403,10.695,0.0225,0.3119,9313000000.0,0.0327,-2.0841,0.0,157286000.0
365,0.46,0.0457,11646.0,8961804.0,0.2837,-1837239.0,0.4609,0.1149,0.0075,0.1922,-1814418.0,2.5403,0.8331,0.102,0.0445,32733300.0,0.1231,0.2105,0.0791,522040.0
9096,0.91,0.032,-24000000.0,342045280.0,-0.0925,-23283000.0,0.9163,-0.0918,0.0068,-0.0437,-281471000.0,-0.1907,1.741,-0.0063,-0.0387,3545359000.0,-0.1054,-0.1574,-0.0261,34065000.0
4023,-0.08,-0.3636,0.0,137114800.0,0.0,-9357000.0,-0.083,-0.1782,0.1321,0.0,2365000.0,-0.0772,-0.0692,-0.0187,-0.4507,-191126000.0,0.499,-0.1429,0.0,2365000.0
670,1.84,0.0549,-24000000.0,379074880.0,0.0175,207000000.0,1.8438,0.0472,-0.0078,0.0832,-518000000.0,0.5079,3.4714,0.0753,0.2095,944000000.0,-0.0788,0.7864,0.0127,-307000000.0
3803,0.56,0.0598,305000.0,6688966.0,0.0871,-383000.0,0.5627,-0.0061,-0.0438,0.0553,-6588000.0,0.4524,1.0751,-0.0213,0.1276,14771000.0,0.0758,0.12,0.0222,-6165000.0
15313,-0.3,-0.0346,0.0,688334400.0,-0.0022,301000000.0,-0.3029,-0.0522,0.003,0.0363,837972000.0,-1.6099,-0.8264,0.0778,1.7488,-1005000000.0,-0.0572,0.4,1.1213,50000000.0
3537,0.97,0.0372,-6334000.0,50185984.0,-0.0025,64264000.0,0.9728,0.134,-0.0624,-0.0044,-42232000.0,2.5403,2.1183,0.0302,0.2667,347193000.0,-0.0753,-0.292,0.0229,-42723000.0
3826,1.3,0.0385,-7353000.0,529033760.0,0.1557,13065000.0,1.2991,0.1077,0.001,-0.0056,-70627000.0,0.3282,1.8783,0.1254,0.1416,4216125000.0,0.1424,0.1404,-0.0063,-14460000.0
6643,5.9,0.0883,-24000000.0,65749400.0,-0.1492,-120394000.0,7.6376,-0.0873,-0.0429,-0.0446,-708282000.0,-0.106,14.3718,0.1283,-0.1969,4620303000.0,-0.1897,-0.2358,0.1564,-373368000.0
2891,1.48,0.0697,0.0,26991908.0,-0.1372,-15323000.0,1.4841,0.0457,0.004,-0.1372,263862000.0,0.7951,10.6044,0.0445,-0.3071,412009000.0,-0.1153,-0.4241,0.0,68000.0
12995,5.9,0.1254,0.0,53446284.0,1.1081,-116392000.0,7.7254,0.0,0.0,0.8047,-458279000.0,2.5403,8.2294,0.0478,2.1234,82496000.0,0.0126,2.7971,0.7091,0.0
646,5.9,0.0492,-24000000.0,88648490.0,0.14,234023000.0,7.7254,-0.0671,-0.0261,0.0818,-577815000.0,0.3284,10.179,-0.0102,0.1756,3817656000.0,0.0239,0.1256,0.0041,-570775000.0
1661,0.24,0.0552,-430000.0,39537820.0,0.0746,-27826000.0,0.2472,-0.0045,0.0429,0.0377,213000.0,-0.6265,0.0824,0.0584,-0.0389,-45183000.0,0.1172,-0.1111,-0.1401,628000.0
13531,-4.86,-0.2146,1225000.0,46747170.0,0.0998,149167000.0,-4.8557,-0.2298,0.0164,0.1322,61519000.0,2.2762,2.1117,-0.1075,-2.0454,-455108000.0,-0.1919,-2.3448,0.5583,10419000.0
7270,1.61,0.0384,0.0,36728250.0,-0.0349,-71624000.0,1.6177,-0.0494,-0.0328,-0.0154,-76631000.0,-0.4173,2.5447,-0.0249,-0.0047,220923000.0,0.0198,0.0255,-0.0193,-71695000.0
1875,0.49,0.0539,238000.0,23398564.0,0.0064,8107000.0,0.4942,-0.1229,0.2078,0.094,63700000.0,-0.3025,2.2914,0.1473,-0.26,135813000.0,0.0666,2.7971,0.1125,73000.0
7931,0.506,0.0451,2290856.8,16788464.0,0.2841,113058744.0,7.7254,0.5109,-0.0624,0.3156,-56605904.0,0.3818,14.3718,0.1706,0.2222,525993660.0,0.3172,0.1951,0.9234,-27878906.0
12986,0.01,0.0002,-5000000.0,62402316.0,0.0113,-319396000.0,0.016,0.0127,0.0049,0.0798,119000000.0,-0.4351,6.1376,-0.1382,2.1234,2696000000.0,-0.1919,1.0213,0.1324,0.0
7167,0.02,0.0073,0.0,12446365.0,-0.1153,177000.0,0.0229,0.0047,0.0116,-0.1153,-145000.0,-0.9317,0.0462,-0.0218,-0.9375,-35284000.0,0.0653,-0.9868,-0.2445,-145000.0
12873,-0.19,-0.0378,-39378.0,45679092.0,0.5859,2439486.0,-0.1855,0.3688,0.1517,0.5889,10946523.0,-1.6099,-0.1895,0.5302,-1.8401,-61960910.0,0.7181,-1.1111,1.1213,10946523.0
5868,1.02,0.0424,0.0,3268804.0,0.0386,0.0,1.0217,0.1282,0.0077,-0.0486,43793000.0,0.3911,4.6059,-0.0263,0.0455,1819000.0,0.0346,0.0303,0.0369,0.0
4762,-0.88,-0.1474,0.0,9906491.0,1.1081,-4003933.0,-0.8761,-0.2816,0.6672,0.8047,12805629.0,-1.6099,-0.6768,0.1718,-2.0454,-13809502.0,0.7181,-0.5714,0.0979,14375532.0
883,-0.84,-0.0551,0.0,3318325.0,-0.4304,3672000.0,-0.8453,0.3084,0.1427,-0.2962,9555000.0,0.4015,-2.063,0.1318,-2.0454,-302820000.0,-0.0056,-1.2154,-0.1764,9591000.0
13897,-0.3108,-0.0211,-348648.66,6581008.0,-0.1817,-5602702.5,-2.4409,-0.4296,0.5928,-0.1817,13887838.0,-0.0702,-2.1893,-0.0495,-0.5056,-100883784.0,0.4963,-0.4807,0.4055,0.0
2798,0.2,0.0422,0.0,9616133.0,-0.0013,2319321.0,0.1971,0.1863,0.0194,-0.0074,-3814808.0,2.5403,0.6547,0.0159,0.0152,-11547302.0,0.0287,2.7971,-0.453,0.0
558,1.79,0.0336,-22800000.0,71070240.0,0.0301,25300000.0,1.7927,0.0363,0.0187,0.0387,-30800000.0,-0.1705,2.5797,-0.0011,0.1207,902200000.0,-0.0264,0.1118,-0.0361,10200000.0
1961,0.0,0.0,-570000.0,0.0,0.1927,-65157000.0,0.0,-0.0377,0.0,0.0,-638635000.0,0.1238,2.3319,-0.0179,-0.0384,-1005000000.0,0.0,0.0,-0.0911,11141000.0
13335,-5.0,-0.178,0.0,36017572.0,0.0,107776000.0,-4.5677,1.048,0.6672,0.0,209759000.0,-1.6099,-3.405,1.0319,-0.7742,-202646000.0,0.7181,0.0099,0.0,157286000.0
1208,0.69,0.0162,-15500000.0,137625100.0,0.1134,60100000.0,0.7121,-0.1545,-0.0254,0.0877,-203600000.0,-0.084,2.7749,0.0105,0.1886,2061300000.0,0.2221,-0.4926,0.1196,-127900000.0
7685,-0.67,-0.0254,0.0,38714984.0,0.5038,-930000.0,-0.6724,0.1731,0.2741,0.3758,52087000.0,2.0214,0.1448,0.4946,-0.3025,-89429000.0,0.2475,0.0,0.7993,56746000.0
16863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12023,2.11,0.0466,-2900000.0,173246180.0,0.0994,133100000.0,2.1062,0.0563,0.0002,-0.1503,-275100000.0,-0.1668,5.6002,0.0317,0.1834,1834100000.0,0.0608,0.3025,-0.1067,-33900000.0
10487,-3.44,-0.1476,3700000.0,171212690.0,1.1081,306300000.0,-2.5249,0.0,0.0,0.8047,258600000.0,0.5093,2.7346,1.0319,0.2709,-232600000.0,0.7181,-2.3448,1.1213,0.0
