"","Revenue","EPS_Diluted","Free_Cash_Flow","priceEarningsToGrowthRatio","ebitperRevenue","niperEBT","netProfitMargin","returnOnAssets","eBITperRevenue","Return_on_Tangible_Assets","Book_Value_per_Share_Growth","Class"
"7248",19817507418.3976,3.9095,-3836795252.2255,71.692621375367,0.25350003743356,1.1205590897066,0.20788690756104,0.0505,0.25350003743356,0.0505,-0.1184,"0"
"7249",2966456180.3445,0.1976,839675025.3293,5.3645453926416,0.12357532965908,0.91277026325522,0.045790534129119,-0.6542,0.12357532965908,-0.6542,-0.3046,"1"
"7250",5539007092.1986,0.4965,1254812563.3232,0.58414535560465,0.25452716297787,0.73438429506243,0.11290470093286,-0.2317,0.25452716297787,-0.2317,-0.3121,"1"
"7251",3785674772.0365,0.981,229844224.924,1.1354161775198,0.18995963024905,0.6758215788004,0.074237962071585,0.0664,0.18995963024905,0.0664,-0.2834,"1"
"7252",1.898e+09,2.04,2.01e+08,16.121644604651,0.17439409905163,0.7926267281106,0.090621707060063,0.0314,0.17439409905163,0.0314,0.0368,"1"
"7253",814204000,1.14,-22236000,24.00064215868,0.36021439344439,0.93097180187495,0.2478371513773,0.0436,0.36021439344439,0.0436,0.0432,"1"
"7254",2926985000,3.09,-151707000,17.275670158534,0.21211758857664,0.62437577285266,0.10764489739442,0.0456,0.21211758857664,0.0456,-0.0083,"1"
"7255",2463625000,2.92,64060000,17.125782323214,0.11775249885839,0.63384489893181,0.05614369069968,0.0353,0.11775249885839,0.0353,0.0598,"1"
"7256",8097386000,1.03,1272136000,517.00970847807,0.29627907080137,0.55818341707432,0.12479385322621,0.0853,0.29627907080137,0.0853,0,"1"
"7257",11513251000,-0.99,296720000,0,-0.013566281148565,0,-0.013613357339295,-0.0054,-0.013566281148565,-0.0054,-0.0733,"1"
"7258",469506000,-1.25,-523301000,0,0.16248567643438,0,-0.1667199141225,-0.0172,0.16248567643438,-0.0172,0.1293,"1"
"7259",3129568389.0578,0.3728,341616767.9838,2.3798350142077,0.24382794886439,1.0810267833354,0.032836940461346,0.0429,0.24382794886439,0.0429,-0.3175,"1"
"7260",3385222238.0577,0.0072,376840285.4897,0,0.17846873965023,0.69674286066237,0.10497513590017,1.324,0.17846873965023,1.324,-0.1035,"0"
"7261",3.159e+09,2.64,-7.2e+07,20.933034663866,0.42196897752453,0.46439024390244,0.15068059512504,0.0365,0.42196897752453,0.0365,0.0273,"1"
"7262",1261322000,-0.71,158008000,0,0.10526415935027,-0.68987668113264,-0.025458209719643,-0.0088,0.10526415935027,-0.0088,0.0614,"1"
"7263",2602982000,1.5,33293000,16.736032508484,0.12752220338058,0.63490823743661,0.062146799324774,0,0.12752220338058,0,0.0315,"1"
"7264",959568000,1.52,-157153000,13.604634510546,0.14390746669335,0.98722608883504,0.10953574942057,0.0513,0.14390746669335,0.0513,0.073,"1"
"7265",6691100000,1.6,673200000,19.915494597865,0.10472119681368,0.61246730601569,0.041996084350854,0.0588,0.10472119681368,0.0588,0.0101,"1"
"7266",588368000,0.94,-31545000,23.078591887509,0.16454837788595,0.64730749874182,0.076511638974247,0.0268,0.16454837788595,0.0268,0.0232,"1"
"7267",1439082000,0.2,-171715000,141.75340235801,0.10115823837697,0.50919746052417,0.010868039486284,0.0037,0.10115823837697,0.0037,-0.0388,"1"
"7268",420200000,-0.51,76200000,0,0.074488338886245,0,-0.12755830556878,-0.0634,0.074488338886245,-0.0634,-0.4053,"1"
"7269",1484776000,1.97,-17785000,15.957088641288,0.18259791375938,0.6462638192536,0.082993663690685,0.033,0.18259791375938,0.033,0.0192,"1"
"7270",458641000,1.6,7822000,24.213587193307,0.26012284117643,0.61583261212646,0.13187656576713,0.0565,0.26012284117643,0.0565,-0.0494,"1"
"7271",49854582605.706,8.8085,10839532207.9363,0.00094788030830018,0.36993178777403,0.71915345727057,0.2290197590112,-0.0202,0.36993178777403,-0.0202,0.1577,"0"
"7272",1.0337e+10,4.05,-1.04e+08,17.778245529574,0.13611299216407,0.75966562173459,0.070329882944762,0.0402,0.13611299216407,0.0402,0.0417,"1"
"7273",849869000,2.03,-56610000,17.411146166999,0.20246885108175,0.70127468689273,0.096388972888763,0.0321,0.20246885108175,0.0321,0.0307,"1"
"7274",1976400000,3.16,32600000,15.349505916728,0.13848411252783,0.68759417378202,0.06926735478648,0.0523,0.13848411252783,0.0523,-0.1355,"1"
"7275",459244000,2.72,-38884000,19.730839764263,0.16995540496991,0.6045998971269,0.089582008692547,0.0599,0.16995540496991,0.0599,0.1496,"1"
"7276",549022637.7192,4.3962,-33377115.0429,8.8121007805072,0.69082465522102,0.83926615553127,0.43132564030395,0.1913,0.69082465522102,0.1913,0.5682,"1"
"7277",163077000,-15.96,-51204000,0,-0.16020039613189,0,-0.18003151885306,-0.1858,-0.16020039613189,-0.1858,-0.2039,"0"
"7278",1416979000,1.38,294737000,15.380719781392,0.11481186383143,0.99176974086441,0.059529463739406,0.0999,0.11481186383143,0.0999,-0.123,"1"
"7279",326552499.4205,-0.0818,5026269.0257,0,0.29363509740413,0,-0.040720735897283,-0.0108,0.29363509740413,-0.0108,0,"1"
"7280",304000,-1.35,-13474000,0,-45.851973684211,0,-78.990131578947,-0.5262,-45.851973684211,-0.5262,-0.309,"1"
"7281",1547692000,2.24,113596000,20.38416770226,0.18846385456538,0.48168051992198,0.076908066979735,0.0323,0.18846385456538,0.0323,0.0223,"1"
"7282",790881000,-2.25,299485000,0,0.18802575861602,0,-0.2642685814933,0.1826,0.18802575861602,0.1826,-0.0734,"1"
"7283",1214299000,3.17,56113000,15.106901561415,0.22514965424496,0.83427496330954,0.12452369638779,0.0401,0.22514965424496,0.0401,-0.0807,"1"
"7284",8151176038.5005,-2.1353,-260612208.7133,0,-0.33233974013671,0,-0.35440603591397,-0.3281,-0.33233974013671,-0.3281,-0.4698,"1"
"7285",3072507886.4353,-2.4211,71327287.0662,0,-0.10318280055649,0,-0.1146796408569,5.1674,-0.10318280055649,5.1674,-4.6174,"0"
"7286",4885755603.7599,1.8727,-369486623.2827,11.666048086799,0.15213852301318,0.78307392996104,0.1191357111144,0.0435,0.15213852301318,0.0435,0,"1"
"7287",2632800000,-54,2.58e+08,0,-0.58044667274385,0,-0.63312822850198,-0.4919,-0.58044667274385,-0.4919,1.0914,"1"
"7288",4.367e+09,1.07,3.19e+08,31.358739815528,0.13029539729792,0.90397350993377,0.062514311884589,0.0129,0.13029539729792,0.0129,0.1969,"1"
"7289",723791000,1.96,66368000,23.103359523677,0.22420284308592,0.44850797998948,0.074196833063688,0.0264,0.22420284308592,0.0264,0.011,"1"
"7290",100335000,-1.64,-13355000,0,-0.30207803857079,0,-0.41649474261225,-0.3187,-0.30207803857079,-0.3187,0,"1"
"7291",5.01e+08,0.46,8.7e+07,58.678764,0.31936127744511,0.23255813953488,0.019960079840319,0.002,0.31936127744511,0.002,0.3904,"0"
"7292",4105424,-150,-17250618,0,-3.4639028758053,0,-3.1944452022495,-0.8447,-3.4639028758053,-0.8447,-0.6207,"1"
"7293",358153000,0.53,44165000,13.314439793014,0.022669082766304,0.66192841239938,0.010791477385363,0.1683,0.022669082766304,0.1683,0.2821,"1"
"7294",1270289000,3.87,59173000,15.97900882992,0.26168612024508,0.80968145766702,0.15325567646417,0.0462,0.26168612024508,0.0462,0.0517,"1"
"7295",743206796.8185,0.3037,45691250.9038,13.703730155143,0.22102923077669,0.72881576743444,0.11429627719867,0.03,0.22102923077669,0.03,-0.073,"1"
"7296",1486400000,2.92,53700000,15.573446704465,0.15561087190527,0.84795673076923,0.094927341227126,0.0375,0.15561087190527,0.0375,0.0045,"1"
"7297",594644000,2.45,37575000,14.191309746453,0.29747546431142,1.1539280065187,0.2024269983385,0.0603,0.29747546431142,0.0603,0.1972,"1"
"7298",779804000,1.58,-42544000,15.003686325722,0.14381434309134,0.73277192635855,0.076102456514714,0.0448,0.14381434309134,0.0448,0.0287,"1"
"7299",5217632218.845,0.4205,982695288.7538,8.1550181932953,0.19395047732893,0.59894039056382,0.041988984821356,0.0413,0.19395047732893,0.0413,-0.2545,"1"
"7300",1.855e+09,0.69,1.22e+08,15.886497539829,0.35795148247978,1.013468013468,0.1622641509434,0.0377,0.35795148247978,0.0377,0.1381,"1"
"7301",305082000,1.85,-12293000,14.87040017125,0.27317245855213,0.61945252967917,0.12416989530684,0.0347,0.27317245855213,0.0347,0.0586,"1"
"7302",71288935,0.79,42461700,9.1067529526471,0.28270224544665,1.1877637659633,0.17281659488952,0,0.28270224544665,0,-0.1676,"1"
"7303",426800000,1.89,11200000,17.003663878327,0.14901593252109,0.63069544364508,0.061621368322399,0.0335,0.14901593252109,0.0335,0.0273,"1"
"7304",19680652133.7236,5.7926,2816274225.8512,24.118963207316,0.24191375659503,0.7517671143673,0.13510369506355,-0.0471,0.24191375659503,-0.0471,0.1159,"0"
"7305",57116202,0.51,14216381,22.087816488407,0.13634994497708,1,0.13163867233329,0.0585,0.13634994497708,0.0585,0.0246,"0"
"7306",1196569,-0.96,-3092505,0,-19.32855272032,0,-19.32855272032,-0.3263,-19.32855272032,-0.3263,-0.2303,"1"
"7307",564028000,2.06,69155000,20.952265674278,0.23556986532583,0.63300090500949,0.12648840128504,0.0525,0.23556986532583,0.0525,0.0311,"1"
"7308",31956000,1.17,890000,0,1.5735699086244,0.50881246129662,0.66851295531356,0.1057,1.5735699086244,0.1057,-0.2742,"1"
"7309",17960345.1031,-16.7119,-137675283.5916,0,0.001696410938938,0,-0.96340040101532,0.149,0.001696410938938,0.149,0,"1"
"7310",47089000,0.97,6514000,23.938287709184,0.47592856081038,0.72488246561031,0.2652211769203,0.0467,0.47592856081038,0.0467,0.0446,"1"
"7311",4.07e+08,2.73,0,0,0,0,0,0,0,0,0,"1"
"7312",1.1513e+10,-0.99,2.97e+08,0,0,0,0,0,0,0,0,"0"
"7313",9.23e+08,-0.71,2.8e+07,0,0,0,0,0,0,0,0,"0"
"7314",325899000,1.36,-193397000,4.0806008620123,0.36339172565734,0.88976656305236,0.22397123035051,0.0227,0.36339172565734,0.0227,0,"1"
"7315",47155000,0,-95718000,0,-0.092588272717633,0,-0.032955147916446,-0.0058,-0.092588272717633,-0.0058,-0.0878,"0"
"7316",126025000,1.22,25439000,19.875511783503,0.28671295377901,0.65495928578436,0.15892084903789,0.0419,0.28671295377901,0.0419,0.0397,"1"
"7317",1639190166.3051,-0.0651,-45553145.3362,41.490909090995,0.1667401852669,0.17322834645644,0.0097044552271546,0,0.1667401852669,0,-0.1615,"1"
"7318",77024000,1.26,7713000,19.936376470588,0.33868664312422,0.59222588925559,0.14677243456585,0.0281,0.33868664312422,0.0281,0.0446,"1"
"7319",1.628e+09,0.01,4.46e+08,91.690609403691,0.24692874692875,0,0.02027027027027,0.0019,0.24692874692875,0.0019,-0.0847,"1"
"7320",4.7e+07,0.03,1.6e+07,0,0,0,0,0,0,0,0,"0"
"7321",12446000,0.78,4675000,10.741602060719,0.78563393861482,1.263444932586,0.67009480957737,0.0886,0.78563393861482,0.0886,-0.079,"0"
"7322",68189607,0.72,3010553,16.891393246624,0.14338542822222,0.61638586532062,0.074709552146268,0.0457,0.14338542822222,0.0457,0.0129,"1"
"7323",5.5355e+10,2.33,1.1692e+10,13.155354395797,0.25863968927829,0.80354629890234,0.20630476018427,0.2094,0.25863968927829,0.2094,0.1301,"1"
"7324",1.6192e+10,2.47,1.187e+09,6.1232493963436,0.21164772727273,0.94862565445026,0.17903903162055,0.1902,0.21164772727273,0.1902,0.1326,"1"
"7325",2.33715e+11,9.22,6.9778e+10,11.350480063957,0.3102710566288,0.73631662414673,0.22845773698736,1.7092,0.3102710566288,1.7092,0.1318,"1"
"7326",9.358e+10,1.48,2.3724e+10,27.12593839088,0.19776661679846,0.65883179337548,0.13029493481513,0.1387,0.19776661679846,0.1387,-0.0947,"1"
"7327",5.1463e+10,2.48,3.847e+09,4.8981584980237,0.092415910459942,1.0425824175824,0.088490760352098,0.4107,0.092415910459942,0.4107,0.0777,"1"
"7328",3.991e+09,-0.84,-3.14e+08,0,-0.12177399148083,0,-0.16537208719619,-0.5973,-0.12177399148083,-0.5973,-3.1646,"1"
"7329",1.7928e+10,1.29,7.797e+09,79.545005422993,0.34549308344489,0.59541491766225,0.20571173583222,0.1451,0.34549308344489,0.1451,0.1424,"1"
"7330",3.8226e+10,2.21,1.3189e+10,18.214071885691,0.3656411866269,0.77434938444756,0.25998011824413,0.1949,0.3656411866269,0.1949,0.0673,"1"
"7331",27891280234.1704,-1.026,-511584039.4392,0,-0.049988267935173,0,-0.050308353351674,-0.1319,-0.049988267935173,-0.1319,-0.3115,"0"
"7332",13637350705.7546,0.684,560260586.3192,18.956124203188,0.12245222929936,0.77503250975293,0.094904458598726,0.127,0.12245222929936,0.127,0.1161,"0"
"7333",2218032000,-0.79,35786000,0,-0.1961770614671,0,-0.2349068904326,-0.113,-0.1961770614671,-0.113,0.1001,"0"
"7334",6.824e+09,4.85,1.835e+09,22.153470967742,0.23900937866354,0.94722222222222,0.19988276670574,0.3327,0.23900937866354,0.3327,0.382,"1"
"7335",9.659e+09,1.12,9.48e+08,13.594507770516,0.17610518687235,0.86170212765957,0.1425613417538,0.2167,0.17610518687235,0.2167,-0.0317,"1"
"7336",764717000,-0.13,-51465000,0,-0.17023552503737,0,-0.15889538221329,-0.1057,-0.17023552503737,-0.1057,-0.0978,"0"
"7337",2.5281e+10,3.22,4.778e+09,13.979599810283,0.26082829002017,0.81217257318952,0.20849649934734,0.2844,0.26082829002017,0.2844,-0.1656,"1"
"7338",4.9161e+10,1.75,1.1347e+10,14.200838570315,0.23935640039869,0.80180341040978,0.18268546205325,0.1685,0.23935640039869,0.1685,0.0806,"1"
"7339",2954816000,0.03,180553000,96.566001100735,-0.00079260434490676,0,0.0069946825792198,0.2927,-0.00079260434490676,0.2927,-0.3611,"1"
"7340",5373586000,-0.42,987795000,0,-0.026025078969612,0,-0.048885046224253,-0.6676,-0.026025078969612,-0.6676,0.2528,"0"
"7341",4.664e+09,1.19,1.148e+09,30.740534529148,0.28280445969125,0.7957181088314,0.19125214408233,0.9244,0.28280445969125,0.9244,0.097,"0"
"7342",1267118000,-1.24,-16309000,0,-0.13768094210642,0,-0.14191022461996,-0.3921,-0.13768094210642,-0.3921,0.5464,"1"
"7343",26147916000,1.02,554310000,12.23576388022,0.027614629020531,0.89584212449024,0.022977012776085,0.1473,0.027614629020531,0.1473,0.149,"1"
"7344",1.1465e+10,1.58,1.555e+09,14.116012980701,0.055909289140863,0.69890795631825,0.039075447012647,0.1695,0.055909289140863,0.1695,-0.0418,"0"
"7345",607543000,0.54,58766000,77.457185185185,0.065109794697659,0.65951866707806,0.042219233864928,0.0629,0.065109794697659,0.0629,-0.0909,"1"
"7346",4.682e+09,1.12,8.05e+08,17.416955942948,0.17108073472875,0.83576158940397,0.13477146518582,0.1174,0.17108073472875,0.1174,0.0561,"1"
"7347",1.4572e+10,6.18,1.63e+09,11.190919863481,0.11158385945649,0.9289790741915,0.10053527312654,0.1778,0.11158385945649,0.1778,0.0561,"1"
"7348",3495800000,0.48,209500000,20.018234723569,0.076291549859832,0.95023041474654,0.05898506779564,0.107,0.076291549859832,0.107,0.0316,"1"
"7349",8.711e+09,0.44,2.491e+09,17.74964282812,0.32349902422225,0.71433640880057,0.23108713121341,0.2799,0.32349902422225,0.2799,0.1049,"0"
"7350",3637206000,0.84,649482000,16.828700592862,0.11857150791019,1.0094534965416,0.11969242325015,0.1429,0.11857150791019,0.1429,0.0692,"1"
"7351",3.1077e+10,1.34,6.97e+08,7.661318976026,0.064517167036715,1.4014806378132,0.079190398043569,0.1378,0.064517167036715,0.1378,-0.0881,"1"
"7352",1.3e+10,2.82,3.846e+09,17.256397856664,0.33123076923077,0.70825426944972,0.22969230769231,0.4197,0.33123076923077,0.4197,-0.0103,"1"
"7353",1607300000,-0.81,203400000,0,-0.0041062651651838,0,-0.047035400983015,0.3883,-0.0041062651651838,0.3883,-0.3134,"1"
"7354",216440000,-11.48,-123783000,0,-0.77059231195712,0,-0.77724542598411,-0.5633,-0.77059231195712,-0.5633,1.5768,"0"
"7355",1.07006e+11,1.25,7.45e+09,529.59837248322,0.018737267069136,0.38551099611902,0.0055697811337682,0.0252,0.018737267069136,0.0252,0.2327,"1"
"7356",1081121000,0.57,48941000,22.849138387965,0.11947321345159,0.88726822692214,0.0742710575412,0.094,0.11947321345159,0.094,0.0648,"1"
"7357",17899196000,1.45,293167000,12.565278842965,0.030703669594992,0.67386115592673,0.015867695956846,0.0948,0.030703669594992,0.0948,0.0795,"1"
"7358",32914424000,4.76,3786930000,17.918520917051,0.1277525014565,0.72872227957661,0.092773338521737,1.0142,0.1277525014565,1.0142,0.0828,"1"
"7359",2512200000,0.35,633100000,150.23858801956,0.048045537775655,0.9855421686747,0.032561101823103,0.0572,0.048045537775655,0.0572,-0.0321,"1"
"7360",10226775535.3566,14.6586,2240486827.9156,0.19610306764689,0.60528456509295,0.86011395283477,0.50712542556718,0.0965,0.60528456509295,0.0965,0.5055,"0"
"7361",8.1741e+10,13.42,1.3474e+10,8.8504847131335,0.19866407310897,0.8363451905396,0.16136333051957,0.6956,0.19866407310897,0.6956,0.233,"1"
"7362",2163056000,2.06,299433000,43.302168702138,0.13626970360453,0.64521639463504,0.081197620403725,-2.3811,0.13626970360453,-2.3811,-1.8753,"1"
"7363",533658142.0428,1.3203,211566014.4816,3.9140118768567,0.36841807461083,0.77625449482116,0.28598618639001,0.0424,0.36841807461083,0.0424,0.2011,"0"
"7364",133988000,0.06,43731000,400.75881124626,0.10291220109264,0.99332801508449,0.10222557243932,0.0306,0.10291220109264,0.0306,-0.7352,"1"
"7365",9.111e+09,1,1.579e+09,14.856659396266,0.17846559104379,0.90107671601615,0.14696520689277,0.074,0.17846559104379,0.074,-0.0566,"1"
"7366",1.3739e+10,5.26,1.903e+09,6.8881060849598,0.15845403595604,0.88426395939086,0.12679234296528,0.3166,0.15845403595604,0.3166,0.1084,"1"
"7367",4795511000,1.24,1342345000,73.022007557767,0.19559229454379,0.72049060348073,0.13127923176487,0.1854,0.19559229454379,0.1854,0.0314,"1"
"7368",25631207268.5284,1.7746,9545197362.4237,1.7800902845949,0.41928748090984,0.86405778857193,0.35902054944093,0.0173,0.41928748090984,0.0173,0.1255,"1"
"7369",1347100000,-0.66,7.5e+07,0,0.037042535817682,0,-0.11528468562096,-0.0446,0.037042535817682,-0.0446,1.7558,"1"
"7370",6.373e+09,-1.09,4.71e+08,0,0.0078455986191746,0,-0.027930331084262,-0.1633,0.0078455986191746,-0.1633,-0.6145,"1"
"7371",174451000,-6.56,-185922000,0,-1.0426652756361,0,-1.0503293188345,-0.6935,-1.0426652756361,-0.6935,-1.2415,"0"
"7372",6.571e+09,2.34,1.566e+09,19.985596170812,0.23268908841881,0.82192910140148,0.15172728656217,0.1568,0.23268908841881,0.1568,0.0602,"1"
"7373",5259312000,3.7,587238000,18.226394938199,0.14086443245809,0.88489842748195,0.1246507147703,0.1539,0.14086443245809,0.1539,0.0471,"1"
"7374",6.101e+09,6.1,9.96e+08,13.125162144954,0.3197836420259,1.0731364275668,0.2501229306671,0.2943,0.3197836420259,0.2943,20.241,"1"
"7375",816730183.4474,0.4084,87762433.5806,0.51735493993211,0.24901324591917,0.71190055898789,0.16187784318971,0.0032,0.24901324591917,0.0032,-0.0125,"1"
"7376",7.4989e+10,22.84,1.6657e+10,32.729205703673,0.26205176759258,0.83191695079131,0.21800530744509,0.1638,0.26205176759258,0.1638,0.1387,"1"
"7377",450557000,1.06,110099000,15.347600183884,0.45803749581074,0.90648925241796,0.41520606715687,0.4213,0.45803749581074,0.4213,0.1286,"1"
"7378",4112650000,5.83,-491647000,11.219076214261,0.15384484456494,0.94833435879406,0.14428798949582,0.1577,0.15384484456494,0.1577,0.1024,"0"
"7379",633712000,-2.47,-6441000,0,-0.13205683338804,0,-0.13392045598,-0.297,-0.13205683338804,-0.297,-2.3389,"1"
"7380",6178800000,2.5,891200000,0,0.20549297598239,0.68031818539813,0.1398006085324,1.0998,0.20549297598239,1.0998,-0.0096,"1"
"7381",930700000,0.29,145700000,0,0.13237348232513,0.59880239520958,0.021489201676158,0.0598,0.13237348232513,0.0598,0,"1"
"7382",1.2416e+10,2.65,1.914e+09,21.992625,0.17574097938144,0.75046210720887,0.13079896907216,0.2512,0.17574097938144,0.2512,0.1967,"0"
"7383",2646154000,1.99,936982000,29.66247291122,0.11827165010049,1.188045920569,0.12068874298321,0.8476,0.11827165010049,0.8476,-0.0292,"1"
"7384",2960896000,1.95,242510000,12.968847342534,0.28306701755144,0.82047849538381,0.18422869293619,1.3464,0.28306701755144,1.3464,4.0342,"0"
"7385",7501917239.1756,0.2105,1070298769.7715,0.36848879516933,0.24438765187575,0.77846552468691,0.18428052689306,0.0051,0.24438765187575,0.0051,0.136,"0"
"7386",241432000,-3.11,-49002000,0,-0.51601693230392,0,-0.52241210775705,-0.9657,-0.51601693230392,-0.9657,0,"0"
"7387",87855000,0.21,6914000,50.94258583513,0.20096750327244,0.68294064340734,0.13724887598885,0.1018,0.20096750327244,0.1018,3.0556,"1"
"7388",361825000,0.44,33468000,53.434860939675,0.16975609756098,0.61484926286554,0.10523595660886,0.1333,0.16975609756098,0.1333,-0.0033,"1"
"7389",453669000,1.47,94125000,29.455717250621,0.21103050902751,0.64436371294688,0.1348824803987,0.3527,0.21103050902751,0.3527,0.0718,"1"
"7390",1082938000,-3.48,163313000,0,-0.22253074506574,0,-0.25806648210701,-0.3164,-0.22253074506574,-0.3164,-0.1842,"1"
"7391",2814049000,2.24,560115000,22.249189371801,0.19194406351844,0.84342744471139,0.13011784798346,0.1138,0.19194406351844,0.1138,-0.8825,"1"
"7392",7.4989e+10,22.84,1.5873e+10,0,0,0,0,0,0,0,0,"1"
"7393",224653000,0.36,26423000,101.49979694915,0.15558216449369,0.62475764354959,0.093232674391172,0.2265,0.15558216449369,0.2265,0.1686,"1"
"7394",1710966000,2.11,135762000,37.517652812234,0.071691664241136,1.6191139960904,0.11473226235939,0.0954,0.071691664241136,0.0954,6.1116,"1"
"7395",3643538000,2.85,652119000,18.978780211433,0.14160631781527,0.8690290687256,0.1224532308981,0.337,0.14160631781527,0.337,0.018,"1"
"7396",1931136000,-0.36,429538000,0,0.019725177304965,0,-0.059555619076026,-0.2105,0.019725177304965,-0.2105,-0.123,"0"
"7397",1.2233e+10,5.89,1.347e+09,9.0463444214876,0.2364914575329,0.87776568734131,0.1978255538298,0.3347,0.2364914575329,0.3347,0.0773,"1"
"7398",4.515e+09,2.69,9.72e+08,20.904531428571,0.20487264673311,0.94594594594595,0.1937984496124,0.611,0.20487264673311,0.611,0.2414,"1"
"7399",1619971000,0.25,106366000,67.090751709059,0.033432697251988,0.68709708091661,0.022303485679682,0.0594,0.033432697251988,0.0594,-0.0656,"0"
"7400",1757295000,3.6,135002000,5.8318462462776,0.014311768940332,0.83907592495178,0.010892308917968,0.034,0.014311768940332,0.034,0.1046,"0"
"7401",419717698.1542,0.7166,-18161780.6732,44.770960247476,0.25072692466887,0.72254469468198,0.12075745033101,0.0457,0.25072692466887,0.0457,0.0366,"1"
"7402",1113400000,0.8,4.59e+08,36.106568111738,0.21681336446919,0.68539325842697,0.13696784623675,0,0.21681336446919,0,0,"1"
"7403",908527037.4365,2.7731,241108611.9242,68.029125700001,0.22191618498728,0.85281329184423,0.17520762647124,0.067,0.22191618498728,0.067,0.0251,"0"
"7404",1005480000,-1.27,230273000,0,-0.16103254167164,0,-0.19734455185583,-0.3979,-0.16103254167164,-0.3979,0.2343,"0"
"7405",3402703000,1.5,392643000,41.786042178546,0.22751735899372,0.67870142887775,0.15441635664353,0.1991,0.22751735899372,0.1991,0.1306,"0"
"7406",2197448000,1.78,348469000,29.211397204781,0.21622764224682,0.70387452258313,0.14626330179372,0.192,0.21622764224682,0.192,0.059,"1"
"7407",1580932000,0.52,276912000,32.81112160002,0.13607353130938,0.87787980243312,0.10050906680363,0.2307,0.13607353130938,0.2307,0.1307,"1"
"7408",1386393000,-0.01,143993000,0,0.022934333915419,-5.565,-0.0016056053370148,-0.0147,0.022934333915419,-0.0147,0.0456,"0"
"7409",24155428015.1006,2.2986,1108168829.9752,0.0037363313724993,0.059657374586227,0.70188638415087,0.034052880148469,3e-04,0.059657374586227,3e-04,-0.0067,"1"
"7410",6.123e+09,1.75,1.093e+09,18.690158571429,0.11644618650988,0.78541374474053,0.09145843540748,0.1099,0.11644618650988,0.1099,-0.0299,"1"
"7411",873900000,-0.38,-19200000,0,-0.032841286188351,0,-0.10081244993706,-0.0764,-0.032841286188351,-0.0764,-0.0667,"1"
"7412",271600000,0.56,69176000,109.63787792279,0.066612665684831,0.83103093960498,0.05360088365243,0.1779,0.066612665684831,0.1779,0.1742,"1"
"7413",3.335e+09,-0.58,1.074e+09,0,-0.11544227886057,0,-0.091154422788606,-0.0907,-0.11544227886057,-0.0907,-0.0578,"0"
"7414",304606000,-0.96,-713180000,0,-0.0010144251918872,0,-0.092729624498533,-0.0132,-0.0010144251918872,-0.0132,-0.2943,"0"
"7415",549711000,-0.44,14501000,0,-0.038089105002447,0,-0.05984963007835,-0.0694,-0.038089105002447,-0.0694,0.136,"1"
"7416",2300488000,-0.73,100898000,0,0.043314288098873,-1.4672183236658,-0.04716999175827,-0.0473,0.043314288098873,-0.0473,-0.112,"1"
"7417",1639578000,0.97,333198000,20.550945784761,0.15552782484273,0.81571482751537,0.1259330144708,0.1779,0.15552782484273,0.1779,-0.093,"1"
"7418",166919000,-2.19,-28886000,0,-0.21197107579125,0,-0.2127019692186,-0.3225,-0.21197107579125,-0.3225,2.5601,"1"
"7419",259838000,-0.79,-41205000,0,-0.24577621441052,0,-0.24981334523819,-0.3504,-0.24577621441052,-0.3504,-0.1924,"1"
"7420",4857800000,1.59,689200000,16.455373331229,0.17542920663675,0.74360478760854,0.13044999794145,0.2973,0.17542920663675,0.2973,0.089,"1"
"7421",2147036000,1.65,571710000,24.228490539255,0.19171779141104,1.0555449081927,0.17186903247081,0.1276,0.19171779141104,0.1276,-0.0551,"1"
"7422",536471000,0.69,77786000,13.344756588072,0.074986345953463,1.3295428351902,0.096765715201754,0.0756,0.074986345953463,0.0756,-0.0127,"1"
"7423",319521000,0.04,66445000,0,-0.0021125372041274,0,0.021203614159946,0.0733,-0.0021125372041274,0.0733,0.4898,"0"
"7424",265397000,-2.48,20677000,0,-0.301725339774,0,-0.3719409036274,-0.3391,-0.301725339774,-0.3391,0.3839,"1"
"7425",103288000,-0.32,-50794000,0,-0.53579312214391,0,-0.53917202385563,-0.5715,-0.53579312214391,-0.5715,-0.2877,"0"
"7426",691789000,0.14,12555000,105.85890867639,0.053649306363646,0.68838797814208,0.036420064499436,0.0631,0.053649306363646,0.0631,-0.0758,"0"
"7427",4.192e+09,1.28,1.328e+09,78.308310136986,0.16483778625954,0.54969879518072,0.087070610687023,0.2437,0.16483778625954,0.2437,-0.2316,"1"
"7428",2377344000,2.35,780823000,15.886386500796,0.3176141105368,0.87587761256952,0.27266394766597,0.1981,0.3176141105368,0.1981,-0.0479,"1"
"7429",420609000,0.95,-7920000,30.284023544424,0.135772177961,1.2545247992564,0.11552059038204,0.1225,0.135772177961,0.1225,0.7071,"1"
"7430",2419300000,1.12,-15100000,24.830634328358,0.038234199975199,1.2283333333333,0.030463357169429,0.0854,0.038234199975199,0.0854,-0.2289,"0"
"7431",3.5481e+10,0.87,3.01e+09,17.61960186239,0.084749584284547,0.71040058801911,0.054479862461599,0.1585,0.084749584284547,0.1585,-0.0852,"1"
"7432",3258400000,4.1,562700000,18.841422648127,0.31414191013995,0.77989449003517,0.24499754480727,0.3506,0.31414191013995,0.3506,0.2323,"0"
